ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,bb,pe_rank,ps_rank,pb_rank,pfcf_rank,bby,shy,shy_rank,evebitda_rank,rank,ovr_rank
AFSI,"AmTrust Financial Services, Inc.",Financial,Property & Casualty Insurance,USA,4830000000.0,10.55,1.11,2.42,9.45,1.71,6.54,58.44,-482981000,62.68506900878293,71.09159347553326,39.29736511919699,45.972396486825595,9.9996066252588,11.7096066252588,89.25972396486826,50,358.3061480552071,74.15307402760351
AG,First Majestic Silver Corp.,Basic Materials,Silver,Canada,454620000.0,0.0,2.05,0.84,0.0,0.0,-31.11,3.72,0,97.61606022584692,53.42534504391468,82.73525721455458,97.61606022584692,-0.0,0.0,34.27854454203263,50,415.6712672521958,94.30363864491844
AGCO,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,4260000000.0,15.75,0.51,1.35,9.86,0.98,-1.59,48.84,334700000,49.410288582183185,88.23086574654955,62.785445420326226,45.37013801756587,-7.856807511737089,-6.8768075117370895,3.6637390213299876,50,299.4604767879548,48.60727728983689
AGEN,Agenus Inc.,Healthcare,Biotechnology,USA,593540000.0,0.0,43.97,6.18,0.0,0.0,26.39,7.04,-111534000,97.56587202007529,6.57465495608532,11.994981179422835,97.56587202007529,18.791319877346094,18.791319877346094,93.92722710163112,50,357.62860727728986,73.60100376411543
AGI,"Alamos Gold, Inc.",Basic Materials,Gold,Canada,1120000000.0,0.0,3.96,1.06,0.0,1.37,-25.3,4.37,0,97.54077791718946,35.03136762860728,72.34629861982434,97.54077791718946,-0.0,1.37,55.35759096612296,50,407.8168130489335,93.17440401505647
AGII,"Argo Group International Holdings, Ltd.",Financial,Property & Casualty Insurance,Bermuda,1610000000.0,8.5,1.05,0.97,8.33,1.39,21.91,57.69,61600000,67.1267252195734,72.97365119196989,75.4077791718946,47.10163111668758,-3.826086956521739,-2.4360869565217387,11.718946047678795,50,324.3287327478043,59.37264742785445
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3210000000.0,0.0,33.4,7.91,0.0,0.0,-18.72,85.65,-242339000,97.49058971141781,7.327478042659975,8.657465495608532,97.49058971141781,7.549501557632398,7.549501557632398,83.3375156838143,50,344.30363864491846,68.2810539523212
AGM,Federal Agricultural Mortgage Corp.,Financial,Credit Services,USA,274400000.0,6.87,1.1,0.74,0.0,2.58,-22.26,24.81,69.6612296110414,71.46800501882058,86.39899623588457,97.465495608532,2.58,64.4918444165621,50,439.4855708908407,97.1141781681305
AGN,Allergan plc,Healthcare,Drugs - Generic,USA,117530000000.0,0.0,6.63,1.75,43.19,0.07,2.09,298.57,-9035100000,97.44040150564616,21.78168130489335,52.04516938519448,13.55081555834379,7.687484046626393,7.757484046626393,83.83939774153075,50,318.65746549560856,56.86323713927227
AGNC,American Capital Agency Corp.,Financial,REIT - Residential,USA,6810000000.0,65.1,11.09,0.82,14.74,12.29,-4.97,19.53,79000000,6.825595984943539,14.905897114178169,83.4378920953576,38.21831869510665,-1.160058737151248,11.129941262848751,88.48180677540778,50,281.86951066499375,39.24717691342535
AGO,Assured Guaranty Ltd.,Financial,Surety & Title Insurance,Bermuda,3600000000.0,2.85,1.39,0.64,9.3,1.95,-6.05,24.57,663000000,73.04893350062736,64.66750313676286,88.60727728983689,46.07277289836888,-18.416666666666668,-16.46666666666667,0.7528230865746549,50,323.1493099121707,58.89585947302384
AGRO,Adecoagro S.A.,Consumer Goods,Farm Products,Luxembourg,975100000.0,80.6,1.3,1.5,0.0,0.0,-1.83,8.06,0,5.3199498117942285,66.80050188205772,58.59473023839398,97.3651191969887,-0.0,0.0,34.80552070263488,50,312.8858218318695,54.60476787954831
AGTC,Applied Genetic Technologies Corporation,Healthcare,Biotechnology,USA,259550000.0,0.0,144.2,2.79,0.0,0.0,-29.54,15.74,-83765000,97.34002509410288,4.993726474278545,33.425345043914675,97.34002509410288,32.27316509343094,32.27316509343094,97.465495608532,50,380.56461731493096,85.94730238393977
AGU,Agrium Inc.,Basic Materials,Agricultural Chemicals,Canada,13960000000.0,16.55,0.9,2.05,0.0,3.59,-9.9,97.48,0,46.57465495608532,77.2396486825596,45.69636135508156,97.31493099121707,-0.0,3.59,70.21329987452948,50,387.03889585947303,88.23086574654955
AGX,"Argan, Inc.",Industrial Goods,Heavy Construction,USA,568200000.0,16.51,1.36,2.9,15.7,0.0,18.19,38.47,-4695000,46.77540777917189,65.34504391468005,32.346298619824346,36.96361355081556,0.8262935586061245,0.8262935586061245,49.43538268506901,50,280.86574654956087,38.77038895859473
AGYS,Agilysys Inc.,Technology,Application Software,USA,220720000.0,0.0,2.06,1.72,0.0,0.0,0.1,9.63,310000,97.26474278544542,53.375156838143035,52.84818067754078,97.26474278544542,-0.1404494382022472,-0.1404494382022472,21.982434127979925,50,372.73525721455457,81.48055207026349
AHGP,"Alliance Holdings GP, L.P.",Basic Materials,Nonmetallic Mineral Mining,USA,2200000000.0,8.26,0.94,3.78,10.1,10.47,-27.4,36.68,-3128000,67.65370138017566,75.80928481806775,23.914680050188206,44.91844416562108,0.1421818181818182,10.612181818181819,87.87954830614805,50,350.1756587202008,70.69008782936011
AHH,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,259480000.00000003,14.97,1.22,31.34,0.0,6.78,-3.6,10.03,-52707000,51.66875784190715,68.43161856963613,1.4554579673776662,97.21455457967377,20.312548173269615,27.092548173269616,96.53701380175659,50,365.3074027603513,77.8168130489335
AHL,Aspen Insurance Holdings Ltd.,Financial,Property & Casualty Insurance,Bermuda,2870000000.0,12.42,1.07,0.86,6.64,1.78,3.07,47.19,228800000,58.36888331242158,72.29611041405269,81.10414052697617,48.657465495608534,-7.97212543554007,-6.19212543554007,4.491844416562108,50,314.91844416562105,55.583437892095354
AHP,"Ashford Hospitality Prime, Inc.",Financial,REIT - Hotel/Motel,USA,354740000.0,46.15,1.07,1.01,0.0,3.21,-23.1,12.46,-32608000,11.041405269761606,72.34629861982434,73.95232120451693,97.16436637390214,9.192084343462819,12.402084343462818,89.86198243412798,50,394.366373902133,90.36386449184441
AHS,AMN Healthcare Services Inc.,Healthcare,Specialized Health Services,USA,1630000000.0,35.54,1.33,5.64,53.31,0.0,48.74,34.12,-5087000,16.06022584692597,65.89711417816812,13.97741530740276,10.715181932245923,0.3120858895705521,0.3120858895705521,42.55959849435383,50,199.2095357590966,11.894604767879548
AHT,"Ashford Hospitality Trust, Inc.",Financial,REIT - Hotel/Motel,USA,745700000.0,3.9,0.74,0.8,0.0,6.15,-24.16,7.81,-109092000,72.42158092848182,81.75658720200752,84.11543287327477,97.1141781681305,14.629475660453265,20.779475660453265,94.78042659974906,50,480.18820577164365,99.49811794228356
AI,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,397670000.0,0.0,14.62,0.73,21.38,20.21,-24.46,17.32,-85479000,97.08908406524466,10.589711417816813,86.64993726474279,28.983688833124216,21.494958131113737,41.70495813111374,98.29360100376412,50,371.6060225846926,80.87829360100376
AIG,"American International Group, Inc.",Financial,Property & Casualty Insurance,USA,77280000000.0,11.73,1.2,0.76,24.36,1.88,9.93,59.73,6796000000,59.899623588456706,69.13425345043915,85.99749058971142,25.59598494353827,-8.79399585921325,-6.913995859213251,3.638644918444166,50,294.2659974905897,45.82183186951067
AIMC,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,665120000.0,19.15,0.85,2.63,19.85,2.37,-3.53,25.28,23595000,38.343789209535764,78.46925972396487,35.95984943538269,30.890840652446677,-3.5474801539571805,-1.1774801539571804,16.210790464240905,50,249.87452948557092,26.775407779171896
AIMT,"Aimmune Therapeutics, Inc.",Healthcare,Biotechnology,USA,890000000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,97.0138017565872,98.89585947302383,97.0138017565872,97.0138017565872,0.0,33.199498117942284,50,473.1367628607277,99.297365119197
AIN,Albany International Corp.,Industrial Goods,Textile Industrial,USA,1020000000.0,34.2,1.4,2.09,0.0,2.14,-15.1,31.81,-2110000,16.86323713927227,64.4918444165621,45.06900878293601,96.98870765370138,0.20686274509803923,2.3468627450980395,62.91091593475533,50,336.3237139272271,65.06900878293601
AINV,Apollo Investment Corporation,Financial,Asset Management,USA,1530000000.0,71.67,3.53,0.81,8.32,12.4,-13.75,6.45,6.022584692597239,37.96737766624843,83.91468005018821,47.1267252195734,12.4,89.83688833124216,50,314.8682559598494,55.558343789209545
AIR,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,884250000.0,0.0,0.55,1.19,0.0,1.2,-20.35,25.0,145000000,96.93851944792974,86.6750313676286,67.97992471769135,96.93851944792974,-16.398077466779757,-15.198077466779758,0.9535759096612296,50,399.4855708908407,91.6185696361355
AIRM,Air Methods Corp.,Services,"Air Services, Other",USA,1440000000.0,14.56,1.4,2.79,16.12,0.0,-18.89,36.55,-1351000,52.74780426599749,64.51693851944793,33.47553324968632,36.486825595984946,0.09381944444444444,0.09381944444444444,38.343789209535764,50,275.57089084065245,36.71267252195734
AIT,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,1610000000.0,14.26,0.59,2.22,42.13,2.7,-4.22,40.07,71742000,53.60100376411543,85.57089084065245,42.96110414052698,13.952321204516938,-4.456024844720497,-1.7560248447204971,13.85194479297365,50,259.9372647427855,30.388958594730237
AIV,Apartment Investment and Management Company,Financial,REIT - Residential,USA,6020000000.0,213.89,6.15,4.07,0.0,3.12,0.59,38.5,-340225000,1.5809284818067755,23.212045169385195,21.48055207026349,96.86323713927227,5.651578073089701,8.771578073089701,85.57089084065245,50,278.7076537013802,38.01756587202008
AIXG,Aixtron SE,Industrial Goods,Diversified Machinery,Germany,661310000.0,0.0,3.23,1.37,0.0,0.0,-27.08,5.87,0,96.83814303638644,40.67754077791719,62.107904642409025,96.83814303638644,-0.0,0.0,32.672521957340024,50,379.13425345043913,85.2948557089084
AIZ,Assurant Inc.,Financial,Accident & Health Insurance,USA,5000000000.0,19.75,0.47,1.06,90.77,1.6,24.86,74.85,321077000,37.0138017565872,89.41028858218318,72.14554579673776,5.671267252195734,-6.42154,-4.821540000000001,6.649937264742785,50,260.8908406524467,30.840652446675033
AJG,Arthur J Gallagher & Co.,Financial,Insurance Brokers,USA,7820000000.0,24.35,1.52,2.1,0.0,3.3,-4.92,44.81,-233300000,27.327478042659976,62.132998745294856,44.9435382685069,96.78795483061481,2.983375959079284,6.283375959079284,79.89962358845672,50,361.0915934755333,75.73400250941029
AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,1300000000.0,121.29,0.79,0.0,7.79,0.0,7.68,20.62,4300000,3.111668757841907,80.3513174404015,96.76286072772898,47.603513174404014,-0.33076923076923076,-0.33076923076923076,20.27603513174404,50,298.1053952321205,47.65370138017566
AJX,Great Ajax Corp,Financial,REIT - Diversified,USA,210330000.0,14.85,8.38,0.92,0.0,6.66,-3.36,13.22,52.12045169385194,18.268506900878293,77.64115432873275,96.73776662484316,6.66,81.3801756587202,50,376.14805520702635,83.53826850690088
AKAM,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,12150000000.0,36.98,5.78,3.99,36.24,0.0,-3.13,68.04,141602000,15.257214554579674,24.893350062735255,22.03262233375157,16.662484316185697,-1.165448559670782,-1.165448559670782,16.260978670012545,50,145.10664993726473,2.3086574654956085
AKG,Asanko Gold Inc.,Basic Materials,Gold,Canada,347780000.0,0.0,0.0,0.78,0.0,0.0,14.57,1.73,0,96.68757841907151,99.12170639899624,85.3952321204517,96.68757841907151,-0.0,0.0,32.02007528230866,50,459.9121706398996,98.64491844416563
AKO-A,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,2440000000.0,19.11,0.9,1.9,0.0,2.78,3.68,15.48,38.54454203262234,77.16436637390214,48.732747804266,96.6624843161857,2.78,65.67126725219573,50,376.77540777917187,83.93977415307403
AKO-B,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,2610000000.0,22.75,0.96,2.22,29.98,6.02,8.35,18.43,30.112923462986195,75.30740276035132,43.03638644918444,21.07904642409034,6.02,78.79548306148055,50,298.3312421580929,47.80426599749059
AKR,Acadia Realty Trust,Financial,Property Management,USA,2170000000.0,25.47,10.63,2.0,0.0,3.04,-9.84,31.58,-347098000,25.62107904642409,15.50815558343789,46.64993726474279,96.61229611041405,15.995299539170507,19.035299539170506,94.02760351317441,50,328.4190715181932,61.30489335006274
AKRX,"Akorn, Inc.",Healthcare,Drugs - Generic,USA,4610000000.0,125.81,7.77,11.31,0.0,0.0,-16.21,40.26,-17013000,2.986198243412798,19.347553324968633,5.018820577164367,96.58720200752823,0.3690455531453362,0.3690455531453362,43.43789209535759,50,217.3776662484316,16.4366373902133
AKS,AK Steel Holding Corporation,Basic Materials,Steel & Iron,USA,490840000.0,0.0,0.07,0.0,0.0,0.0,-36.11,2.76,-270600000,96.56210790464242,97.94228356336261,96.56210790464242,96.56210790464242,55.129981256621306,55.129981256621306,99.07151819322459,50,536.7001254705144,99.97490589711417
AL,Air Lease Corporation,Services,Rental & Leasing Services,USA,3280000000.0,15.15,2.9,1.15,0.0,0.5,-19.22,31.96,-228000,51.04140526976161,43.9146800501882,69.03387703889587,96.53701380175659,0.006951219512195122,0.5069512195121951,45.64617314930991,50,356.17314930991216,72.82308657465497
ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,5250000000.0,28.37,1.72,1.65,90.4,2.48,-14.89,46.81,-700000,21.93224592220828,58.06775407779172,54.62986198243412,5.696361355081556,0.013333333333333334,2.493333333333333,63.839397741530746,50,254.16562107904645,28.25595984943538
ALCO,Alico Inc.,Consumer Goods,Farm Products,USA,350740000.0,15.57,2.37,1.96,13.59,0.57,-8.17,42.36,1029000,49.937264742785445,49.05897114178168,47.7038895859473,40.125470514429104,-0.29337971146718367,0.2766202885328163,41.75658720200753,50,278.58218318695106,37.992471769134255
ALDR,Alder Biopharmaceuticals Inc.,Healthcare,Biotechnology,USA,1590000000.0,0.0,35.27,3.2,0.0,0.0,27.84,36.64,-408123000,96.46173149309912,7.101631116687579,29.234629861982437,96.46173149309912,25.668113207547172,25.668113207547172,96.28607277289836,50,375.54579673776664,83.16185696361356
ALDW,"Alon USA Partners, LP",Basic Materials,Oil & Gas Refining & Marketing,USA,1380000000.0,6.41,0.49,7.02,17.71,18.87,50.05,22.04,0,70.3387703889586,88.93350062735257,9.786700125470514,34.253450439146796,-0.0,18.87,93.97741530740275,50,347.2898368883312,69.33500627352572
ALE,"ALLETE, Inc.",Utilities,Diversified Utilities,USA,2470000000.0,16.88,2.02,1.39,0.0,3.99,-7.51,50.65,-309900000,45.47051442910916,53.75156838143036,61.40526976160602,96.41154328732749,12.546558704453442,16.53655870445344,92.89836888331241,50,399.93726474278543,91.76913425345043
ALEX,"Alexander & Baldwin, Inc.",Financial,Real Estate Development,USA,1760000000.0,33.09,2.83,1.43,41.28,0.55,-10.87,36.07,200000,17.641154328732746,44.66750313676286,60.777917189460474,14.228356336260978,-0.011363636363636364,0.5386363636363637,46.097867001254706,50,233.41279799247178,21.40526976160602
ALG,"Alamo Group, Inc.",Industrial Goods,Farm & Construction Machinery,USA,566200000.0,13.85,0.64,1.62,25.16,0.65,0.69,49.58,31602000,54.730238393977416,84.36637390213299,55.33249686323713,24.81806775407779,-5.581419992935358,-4.931419992935358,6.323713927227102,50,275.5708908406524,36.68757841907152
ALGN,Align Technology Inc.,Healthcare,Medical Appliances & Equipment,USA,4520000000.0,31.71,5.68,5.89,22.9,0.0,-0.16,56.45,88572000,18.996235884567128,25.420326223337515,13.074027603513175,27.302383939774156,-1.9595575221238937,-1.9595575221238937,13.274780426599749,50,148.06775407779173,2.5094102885821834
ALGT,Allegiant Travel Company,Services,Regional Airlines,USA,3670000000.0,26.98,3.07,11.23,917.3,0.56,16.49,216.09,146162000,23.638644918444164,42.10790464240903,5.094102885821832,0.35131744040150564,-3.982615803814714,-3.422615803814714,9.435382685069008,50,130.62735257214553,0.9786700125470514
ALJ,"Alon USA Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,1330000000.0,12.27,0.23,1.93,10.48,3.2,41.52,18.77,0,58.72020075282308,95.93475533249686,48.255959849435385,44.24090338770389,-0.0,3.2,68.15558343789209,50,365.30740276035135,77.84190715181933
ALK,"Alaska Air Group, Inc.",Services,Regional Airlines,USA,9690000000.0,13.84,1.77,4.43,32.64,1.05,19.36,76.14,500000000,54.75533249686324,57.31493099121706,19.121706398996235,19.171894604767882,-5.159958720330237,-4.109958720330237,8.230865746549561,50,208.594730238394,14.10288582183187
ALKS,Alkermes plc,Healthcare,Drug Delivery,Ireland,9020000000.0,0.0,13.92,6.42,0.0,0.0,-18.05,60.35,-47593000,96.23588456712673,11.191969887076537,11.24215809284818,96.23588456712673,0.5276385809312638,0.5276385809312638,45.972396486825595,50,310.87829360100375,53.9021329987453
ALL,The Allstate Corporation,Financial,Property & Casualty Insurance,USA,24520000000.0,10.35,0.68,1.27,9.58,1.96,-13.3,61.25,2242000000,63.11166875784191,83.53826850690088,65.04391468005018,45.69636135508156,-9.143556280587276,-7.183556280587276,3.4378920953575913,50,310.8281053952321,53.87703889585948
ALLE,Allegion plc Ordinary Shares,Technology,Scientific & Technical Instruments,USA,5790000000.0,28.08,2.76,123.22,39.35,0.66,3.84,60.38,35900000,22.258469259723963,45.21957340025094,0.4265997490589712,15.156838143036385,-0.6200345423143351,0.03996545768566495,36.98870765370138,50,170.05018820577163,5.3199498117942285
ALLY,Ally Financial Inc.,Financial,Mortgage Investment,USA,10300000000.0,0.0,1.23,0.77,2.84,0.0,0.47,21.39,442000000,96.16060225846927,68.33124215809285,85.64617314930992,51.24215809284818,-4.29126213592233,-4.29126213592233,7.703889585947303,50,359.0840652446675,74.68005018820577
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,8449999999.999999,0.0,135.84,5.98,0.0,0.0,-4.08,99.85,-618510000,96.13550815558344,5.06900878293601,12.797992471769135,96.13550815558344,7.319644970414202,7.319644970414202,82.93601003764115,50,343.0740276035132,67.77917189460477
ALOG,Analogic Corporation,Healthcare,Medical Laboratories & Research,USA,1030000000.0,31.02,1.96,1.97,69.87,0.48,-3.23,83.13,13960000,19.673776662484315,54.70514429109159,47.37766624843162,7.603513174404015,-1.3553398058252426,-0.8753398058252426,17.390213299874528,50,196.75031367628608,11.217063989962359
ALRM,"Alarm.Com Holdings, Inc.",Technology,Application Software,USA,746790000.0,1646.0,4.23,0.0,66.68,0.0,0.0,16.46,0.12547051442910914,33.37515683814304,96.0853199498118,8.105395232120452,0.0,30.238393977415306,50,217.9297365119197,16.61229611041405
ALR,Alere Inc.,Healthcare,Medical Laboratories & Research,USA,4560000000.0,0.0,1.78,2.92,118.66,0.0,18.9,53.15,-86143000,96.06022584692597,57.1392722710163,31.944792973651193,4.1405269761606025,1.8891008771929823,1.8891008771929823,59.37264742785445,50,298.65746549560856,48.03011292346299
